learning_rate,n_estimators,max_depth,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
0.2,500,4,6.1802,7.88867519,2.93262949,0.00730134,0.96837275,23.26199536,5.94006819,0.01223006,-0.73986096
0.2,500,5,7.1852,4.99735371,2.22976925,0.00472848,0.9873079,23.37344915,6.15216419,0.01255626,-0.75657308
0.2,500,6,11.9828,3.08521538,1.62011439,0.00310187,0.99516246,17.43571205,4.73142114,0.01043813,0.02253776
0.2,500,7,11.6324,1.77295434,1.0053849,0.00184614,0.99840247,20.36804424,7.408351,0.01453296,-0.33388772
0.2,500,8,19.2752,0.90469638,0.53035238,0.00094526,0.99958403,16.90964048,5.48271029,0.01160637,0.08063204
0.2,500,9,24.4222,0.36254644,0.22139811,0.00037252,0.9999332,16.69518825,5.52835581,0.0116696,0.10380348
0.2,1000,1,9.2648,16.17437255,4.41370717,0.01548225,0.86704394,15.30396156,4.30540572,0.00979944,0.24694214
0.2,1000,2,7.4839,13.66469297,3.83347536,0.01213387,0.90510288,26.9699721,6.35528983,0.01284765,-1.3387382
0.2,1000,3,10.0043,9.07464985,3.23839751,0.00847207,0.95814831,27.17817544,6.74586007,0.01343562,-1.37498685
0.2,1000,4,11.403,5.59944792,2.46084244,0.00533061,0.98406531,24.84421549,7.11672298,0.01402677,-0.98459179
0.2,1000,5,15.167,2.91420516,1.53606601,0.00286475,0.99568388,23.18279576,6.74557898,0.01348593,-0.7280338
0.2,1000,6,16.8197,1.44824401,0.85203451,0.0015057,0.99893405,17.51001702,5.05144072,0.01091852,0.01418879
0.2,1000,7,26.0717,0.59882433,0.36591248,0.00063654,0.99981776,20.74092328,7.96151725,0.01539375,-0.3831739
0.2,1000,8,39.278,0.1753444,0.1108415,0.00018516,0.99998437,16.95448849,5.59552753,0.01177484,0.07574885
0.2,1000,9,59.5094,0.0334982,0.0207997,3.432e-05,0.99999943,16.7093206,5.56129094,0.0117199,0.10228559
0.2,2000,1,14.9515,16.10516887,4.37765607,0.01547051,0.86817924,15.30556342,4.19853934,0.0096403,0.24678449
0.2,2000,2,17.1094,12.73112459,3.78525188,0.0112651,0.91762664,40.36366471,10.18226228,0.01861365,-4.23843783
0.2,2000,3,21.5547,7.27125032,2.88768101,0.00707826,0.97312977,28.71338528,8.37360531,0.01592244,-1.65087599
0.2,2000,4,20.8258,3.65479109,1.8324413,0.00353476,0.99321143,27.29053428,9.02507669,0.01695273,-1.39466458
0.2,2000,5,28.2394,1.40718825,0.83190605,0.00145849,0.99899363,23.2464199,7.99201894,0.01541832,-0.73753184
0.2,2000,6,37.3641,0.47962473,0.29634288,0.00050463,0.99988309,17.79660307,5.60143108,0.01176247,-0.01834478
0.2,2000,7,53.2419,0.10593603,0.06639532,0.00011074,0.9999943,20.91306054,8.14544637,0.01567699,-0.4062282
0.2,2000,8,78.6435,0.01246667,0.00755711,1.236e-05,0.99999992,16.95542786,5.59485334,0.01177371,0.07564643
0.2,2000,9,116.1678,0.00107174,0.00081208,1.31e-06,1.0,16.70865349,5.56025665,0.01171828,0.10235727
0.2,3000,1,23.8127,16.06971183,4.36075307,0.01543727,0.86875903,15.30392598,4.12138001,0.00952598,0.24694564
0.2,3000,2,26.5328,12.16572272,3.76143353,0.01069473,0.92478073,46.41641708,11.71702337,0.02092274,-5.92729754
0.2,3000,3,30.1619,6.26203459,2.66709681,0.00614791,0.98007106,29.24705202,8.87765738,0.01669638,-1.75033002
0.2,3000,4,35.8528,2.64229925,1.41892408,0.0026131,0.99645173,27.91542101,9.90485457,0.01830051,-1.50558406
0.2,3000,5,44.3579,0.81073882,0.49486189,0.00084985,0.99966595,23.33418273,8.05727914,0.01551964,-0.7506761
0.2,3000,6,60.721,0.19825158,0.12469962,0.00020789,0.99998003,17.80070742,5.6307002,0.01180717,-0.01881455
0.2,3000,7,81.6197,0.02597616,0.01593351,2.619e-05,0.99999966,20.90558023,8.14191355,0.01567192,-0.40522241
0.2,3000,8,126.849,0.00143766,0.00103096,1.67e-06,1.0,16.95576177,5.59506506,0.01177413,0.07561003
0.2,3000,9,127.6112,0.00097607,0.00075136,1.22e-06,1.0,16.70863683,5.56024214,0.01171826,0.10235906
