Tanggal,ID_Raw,ID_Cleaned,Pukul,Katulampa (air),Katulampa (cuaca),Depok (air),Depok (cuaca),Manggarai (air),Manggarai (cuaca),Karet (air),Karet (cuaca),Krukut (air),Krukut (cuaca),Pesanggrahan (air),Pesanggrahan (cuaca),Angke (air),Angke (cuaca),Pluit (air),Pluit (cuaca),Pasar Ikan (air),Pasar Ikan (cuaca),Cipinang (air),Cipinang (cuaca),Sunter (air),Sunter (cuaca),Pulo Gadung (air),Pulo Gadung (cuaca)
16/03/2023,13104,12545,21:00,20,Mendung,100,Terang,640,Terang,290,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,180,Terang,80,Terang,100,Terang,330,Terang
16/03/2023,13103,12546,22:00,20,Mendung,100,Terang,640,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,175,Terang,80,Terang,100,Terang,330,Terang
16/03/2023,13102,12547,23:00,20,Mendung,100,Terang,640,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,175,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13150,12548,00:00,20,Mendung,100,Terang,640,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,194,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13149,12549,01:00,20,Mendung,100,Terang,640,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,189,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13148,12550,02:00,20,Mendung,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,198,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13147,12551,03:00,20,Mendung,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,210,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13146,12552,04:00,20,Mendung,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-190,Terang,218,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13145,12553,05:00,20,Mendung Tipis,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,50,Terang,-200,Terang,220,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13144,12554,06:00,20,Terang,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,232,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13143,12555,07:00,20,Terang,100,Terang,635,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,232,Terang,80,Terang,100,Terang,330,Terang
17/03/2023,13142,12556,08:00,20,Terang,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,233,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13141,12557,09:00,20,Terang,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,225,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13140,12558,10:00,20,Terang,100,Terang,630,Terang,280,Mendung Tipis,40,Terang,70,Terang,40,Terang,-190,Terang,212,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13139,12559,11:00,10,Mendung Tipis,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-185,Terang,198,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13138,12560,12:00,10,Terang,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-185,Terang,183,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13137,12561,13:00,10,Terang,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,181,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13136,12562,14:00,10,Terang,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,162,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13135,12563,15:00,10,Mendung Tipis,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,150,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13134,12564,16:00,10,Mendung Tipis,100,Terang,630,Terang,280,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,146,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13133,12565,17:00,40,Hujan,100,Terang,630,Terang,270,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,145,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13132,12566,18:00,40,Hujan,95,Terang,630,Terang,270,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,150,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13131,12567,19:00,90,Gerimis,95,Terang,630,Terang,270,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,160,Terang,80,Terang,90,Terang,330,Terang
17/03/2023,13130,12568,20:00,100,Mendung,95,Mendung Tipis,630,Terang,270,Terang,40,Terang,70,Terang,40,Terang,-180,Terang,168,Terang,80,Terang,90,Mendung Tipis,330,Terang
17/03/2023,13129,12569,21:00,70,Mendung,95,Mendung Tipis,630,Mendung,270,Mendung Tipis,40,Mendung,70,Terang,40,Terang,-180,Mendung Tipis,178,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Gerimis
17/03/2023,13128,12570,22:00,50,Mendung,150,Mendung Tipis,630,Mendung,260,Mendung Tipis,40,Mendung,70,Mendung,40,Terang,-180,Mendung Tipis,180,Mendung Tipis,80,Mendung Tipis,90,Terang,330,Mendung
17/03/2023,13127,12571,23:00,40,Mendung,210,Mendung Tipis,630,Terang,260,Mendung Tipis,40,Mendung,70,Mendung,40,Terang,-185,Mendung Tipis,183,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung
18/03/2023,13175,12572,00:00,40,Mendung,200,Mendung Tipis,640,Mendung,270,Mendung Tipis,40,Mendung,70,Mendung,40,Terang,-185,Terang,183,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13174,12573,01:00,30,Mendung Tipis,160,Mendung Tipis,640,Mendung Tipis,270,Mendung Tipis,40,Mendung,70,Terang,40,Terang,-185,Mendung Tipis,185,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13173,12574,02:00,30,Mendung Tipis,145,Mendung Tipis,640,Mendung Tipis,270,Mendung Tipis,50,Mendung,70,Terang,40,Terang,-185,Mendung Tipis,190,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13172,12575,03:00,30,Mendung Tipis,140,Mendung Tipis,640,Mendung Tipis,270,Mendung Tipis,50,Mendung,70,Mendung,40,Terang,-190,Mendung Tipis,197,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13171,12576,04:00,30,Mendung Tipis,130,Mendung Tipis,640,Mendung Tipis,270,Mendung Tipis,50,Mendung Tipis,70,Mendung,40,Terang,-190,Mendung Tipis,210,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13170,12577,05:00,30,Mendung Tipis,120,Mendung Tipis,680,Mendung Tipis,270,Mendung Tipis,50,Mendung Tipis,70,Mendung,40,Terang,-190,Terang,215,Terang,80,Terang,90,Mendung Tipis,330,Mendung Tipis
18/03/2023,13169,12578,06:00,30,Mendung Tipis,115,Mendung Tipis,725,Mendung Tipis,310,Terang,40,Mendung Tipis,70,Mendung Tipis,40,Terang,-190,Terang,232,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Terang
18/03/2023,13168,12579,07:00,30,Mendung Tipis,115,Terang,750,Terang,310,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,235,Terang,80,Mendung Tipis,90,Terang,330,Terang
18/03/2023,13167,12580,08:00,30,Mendung Tipis,115,Terang,755,Terang,370,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,237,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13166,12581,09:00,20,Terang,115,Terang,745,Terang,390,Terang,30,Terang,70,Terang,50,Terang,-190,Terang,232,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13165,12582,10:00,20,Terang,105,Terang,740,Terang,390,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,223,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13164,12583,11:00,20,Terang,105,Terang,720,Terang,380,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,198,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13163,12584,12:00,20,Terang,105,Terang,705,Mendung Tipis,360,Terang,30,Terang,70,Terang,50,Terang,-180,Terang,195,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13162,12585,13:00,20,Terang,105,Terang,695,Terang,360,Terang,30,Terang,70,Terang,50,Terang,-180,Terang,175,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13161,12586,14:00,20,Terang,105,Mendung Tipis,685,Terang,340,Terang,50,Terang,70,Mendung Tipis,50,Terang,-180,Terang,165,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13160,12587,15:00,20,Terang,105,Mendung Tipis,675,Terang,330,Terang,50,Terang,70,Mendung Tipis,50,Terang,-180,Terang,155,Terang,80,Mendung Tipis,90,Terang,330,Terang
18/03/2023,13159,12588,16:00,20,Mendung Tipis,105,Terang,665,Terang,320,Terang,40,Terang,70,Mendung Tipis,50,Terang,-180,Terang,145,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13158,12589,17:00,20,Mendung Tipis,105,Terang,660,Terang,310,Terang,40,Terang,70,Terang,50,Terang,-180,Terang,143,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13157,12590,18:00,20,Hujan,105,Terang,655,Terang,300,Terang,40,Terang,70,Terang,50,Terang,-180,Terang,150,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13156,12591,19:00,30,Hujan,105,Mendung,650,Terang,290,Terang,20,Terang,70,Terang,50,Terang,-185,Terang,159,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13155,12592,20:00,90,Gerimis,100,Mendung Tipis,650,Terang,290,Terang,20,Terang,70,Mendung Tipis,50,Terang,-185,Terang,172,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13154,12593,21:00,70,Terang,100,Mendung Tipis,645,Terang,290,Terang,20,Terang,70,Mendung Tipis,45,Terang,-185,Terang,175,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13153,12594,22:00,70,Mendung,100,Mendung Tipis,645,Terang,290,Terang,20,Terang,70,Mendung Tipis,40,Terang,-185,Terang,183,Terang,80,Terang,90,Terang,330,Terang
18/03/2023,13152,12595,23:00,50,Mendung,150,Mendung Tipis,645,Terang,290,Terang,20,Terang,70,Mendung Tipis,40,Terang,-190,Terang,190,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13200,12596,00:00,50,Mendung,185,Mendung Tipis,645,Terang,280,Terang,20,Terang,70,Mendung Tipis,40,Terang,-190,Terang,187,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13199,12597,01:00,50,Mendung,165,Mendung Tipis,640,Terang,280,Terang,20,Terang,70,Mendung Tipis,40,Terang,-190,Terang,185,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13198,12598,02:00,40,Mendung,160,Mendung Tipis,640,Terang,280,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,182,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13197,12599,03:00,40,Mendung,150,Mendung Tipis,640,Terang,280,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,189,Mendung Tipis,80,Terang,90,Terang,330,Terang
19/03/2023,13196,12600,04:00,40,Mendung,135,Terang,640,Terang,280,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,202,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13195,12601,05:00,40,Mendung Tipis,130,Terang,640,Terang,270,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,208,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13194,12602,06:00,30,Mendung Tipis,125,Terang,640,Terang,260,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,227,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13193,12603,07:00,30,Terang,120,Terang,700,Terang,300,Terang,30,Terang,70,Terang,40,Terang,-190,Terang,238,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13192,12604,08:00,30,Terang,120,Terang,720,Terang,330,Terang,30,Terang,70,Terang,40,Terang,-190,Terang,238,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13191,12605,09:00,30,Terang,115,Terang,730,Terang,360,Terang,30,Terang,70,Terang,40,Terang,-190,Terang,240,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13190,12606,10:00,30,Mendung Tipis,115,Terang,730,Terang,370,Terang,30,Terang,70,Terang,40,Terang,-190,Terang,230,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13189,12607,11:00,30,Terang,110,Terang,720,Terang,370,Terang,50,Terang,70,Terang,40,Terang,-185,Terang,222,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13188,12608,12:00,30,Mendung Tipis,110,Mendung Tipis,720,Terang,370,Terang,50,Terang,70,Terang,40,Mendung,-185,Terang,205,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13187,12609,13:00,20,Terang,110,Mendung Tipis,700,Terang,350,Terang,50,Terang,70,Terang,40,Terang,-185,Terang,190,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13186,12610,14:00,20,Terang,110,Mendung Tipis,695,Terang,340,Terang,50,Terang,70,Mendung Tipis,40,Terang,-180,Terang,180,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13185,12611,15:00,20,Terang,110,Mendung Tipis,685,Terang,330,Terang,50,Terang,70,Mendung Tipis,40,Terang,-180,Terang,165,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13184,12612,16:00,20,Mendung,110,Mendung,675,Terang,330,Terang,50,Mendung Tipis,70,Mendung Tipis,40,Terang,-180,Terang,150,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13183,12613,17:00,20,Mendung,105,Mendung,670,Terang,320,Terang,50,Terang,70,Mendung Tipis,40,Terang,-180,Terang,152,Terang,80,Mendung Tipis,90,Terang,330,Terang
19/03/2023,13182,12614,18:00,20,Gerimis,105,Mendung,660,Terang,310,Terang,50,Mendung Tipis,70,Mendung Tipis,40,Terang,-180,Terang,150,Terang,80,Mendung Tipis,90,Terang,330,Terang
19/03/2023,13181,12615,19:00,50,Hujan,105,Mendung,660,Terang,310,Terang,50,Mendung Tipis,70,Mendung Tipis,40,Terang,-185,Terang,160,Terang,80,Mendung Tipis,90,Terang,330,Terang
19/03/2023,13180,12616,20:00,60,Mendung,105,Mendung,655,Terang,300,Terang,50,Terang,70,Mendung Tipis,50,Terang,-190,Terang,162,Terang,80,Mendung Tipis,90,Terang,330,Terang
19/03/2023,13179,12617,21:00,50,Mendung,150,Mendung,655,Terang,300,Terang,50,Terang,70,Mendung Tipis,50,Terang,-190,Terang,178,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13178,12618,22:00,40,Mendung,140,Mendung Tipis,650,Terang,300,Terang,50,Terang,70,Mendung Tipis,40,Terang,-190,Terang,186,Terang,80,Terang,90,Terang,330,Terang
19/03/2023,13177,12619,23:00,30,Mendung,130,Mendung Tipis,650,Terang,300,Terang,50,Terang,70,Mendung Tipis,50,Terang,-190,Terang,190,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13225,12620,00:00,30,Mendung,130,Mendung Tipis,645,Terang,300,Terang,50,Terang,80,Mendung Tipis,50,Terang,-190,Terang,185,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13224,12621,01:00,30,Mendung Tipis,140,Mendung Tipis,640,Terang,290,Terang,70,Terang,80,Mendung Tipis,50,Terang,-190,Terang,175,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13223,12622,02:00,30,Mendung Tipis,140,Terang,640,Terang,290,Terang,70,Terang,80,Mendung Tipis,50,Terang,-190,Terang,177,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13222,12623,03:00,30,Mendung Tipis,125,Mendung Tipis,640,Terang,290,Terang,70,Terang,80,Mendung Tipis,50,Terang,-190,Terang,180,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13221,12624,04:00,30,Mendung Tipis,120,Mendung Tipis,665,Terang,290,Terang,70,Terang,80,Mendung Tipis,50,Terang,-190,Terang,190,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13220,12625,05:00,30,Mendung Tipis,120,Terang,680,Terang,300,Terang,50,Terang,80,Terang,50,Terang,-190,Terang,197,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13219,12626,06:00,30,Mendung Tipis,110,Terang,685,Terang,310,Terang,50,Terang,80,Mendung Tipis,40,Terang,-190,Terang,205,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13218,12627,07:00,30,Terang,110,Terang,695,Terang,320,Terang,50,Terang,75,Terang,40,Terang,-190,Terang,219,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13217,12628,08:00,30,Terang,110,Terang,700,Terang,330,Terang,50,Terang,75,Terang,40,Terang,-190,Terang,230,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13216,12629,09:00,30,Terang,110,Terang,700,Terang,340,Terang,40,Terang,75,Terang,40,Terang,-190,Terang,233,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13215,12630,10:00,30,Terang,110,Terang,700,Terang,340,Terang,40,Terang,75,Terang,40,Terang,-190,Terang,225,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13214,12631,11:00,30,Terang,110,Terang,685,Terang,330,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,210,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13213,12632,12:00,30,Terang,110,Terang,685,Terang,330,Terang,40,Terang,70,Terang,40,Terang,-190,Terang,210,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13212,12633,13:00,30,Gerimis,110,Terang,680,Terang,320,Terang,40,Terang,70,Terang,40,Terang,-185,Terang,206,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13211,12634,14:00,30,Mendung,110,Hujan,670,Terang,320,Terang,40,Terang,70,Mendung,40,Terang,-185,Terang,183,Terang,80,Terang,90,Terang,330,Terang
20/03/2023,13210,12635,15:00,40,Mendung Tipis,150,Hujan,665,Mendung Tipis,310,Mendung,100,Gerimis,130,Hujan,40,Terang,-185,Terang,179,Terang,80,Hujan,90,Mendung,330,Mendung Tipis
20/03/2023,13209,12636,16:00,40,Mendung Tipis,150,Gerimis,660,Mendung Tipis,310,Terang,100,Mendung,170,Mendung,40,Terang,-185,Mendung Tipis,170,Mendung Tipis,140,Gerimis,90,Mendung,330,Mendung Tipis
20/03/2023,13208,12637,17:00,30,Mendung Tipis,165,Gerimis,655,Terang,300,Terang,120,Gerimis,200,Mendung,40,Terang,-185,Mendung Tipis,160,Mendung Tipis,140,Gerimis,90,Mendung Tipis,330,Mendung Tipis
20/03/2023,13207,12638,18:00,30,Gerimis,150,Mendung,655,Mendung Tipis,290,Terang,140,Mendung,195,Mendung,40,Terang,-185,Mendung Tipis,158,Mendung Tipis,140,Gerimis,90,Gerimis,330,Mendung Tipis
20/03/2023,13206,12639,19:00,30,Gerimis,150,Mendung,650,Mendung,290,Mendung Tipis,150,Mendung,195,Mendung,40,Terang,-185,Mendung Tipis,170,Mendung Tipis,130,Mendung Tipis,130,Mendung,330,Gerimis
20/03/2023,13205,12640,20:00,60,Gerimis,145,Mendung,650,Mendung,300,Mendung Tipis,150,Mendung,195,Mendung,40,Terang,-190,Mendung Tipis,180,Mendung Tipis,130,Mendung Tipis,140,Mendung Tipis,330,Mendung
20/03/2023,13204,12641,21:00,50,Mendung,135,Mendung,650,Mendung,310,Mendung Tipis,160,Mendung,190,Mendung,40,Terang,-190,Mendung Tipis,182,Mendung Tipis,130,Mendung Tipis,140,Mendung Tipis,330,Mendung
20/03/2023,13203,12642,22:00,50,Mendung,125,Mendung,680,Mendung Tipis,320,Mendung Tipis,160,Mendung,170,Mendung,40,Terang,-190,Mendung Tipis,185,Mendung Tipis,140,Mendung,150,Mendung Tipis,330,Mendung Tipis
20/03/2023,13202,12643,23:00,50,Mendung,125,Mendung,700,Mendung Tipis,320,Mendung Tipis,160,Mendung,170,Mendung,40,Terang,-190,Mendung Tipis,185,Mendung Tipis,140,Mendung,150,Mendung Tipis,330,Mendung Tipis
21/03/2023,13250,12644,00:00,40,Mendung,125,Mendung Tipis,710,Mendung Tipis,340,Mendung Tipis,150,Mendung Tipis,170,Mendung,40,Terang,-190,Mendung Tipis,183,Mendung Tipis,140,Mendung,140,Mendung Tipis,330,Mendung Tipis
21/03/2023,13249,12645,01:00,40,Mendung,145,Mendung Tipis,725,Mendung Tipis,320,Mendung Tipis,120,Mendung Tipis,140,Mendung,40,Terang,-190,Mendung Tipis,178,Mendung Tipis,130,Mendung,140,Mendung Tipis,330,Mendung Tipis
21/03/2023,13248,12646,02:00,40,Mendung,140,Mendung Tipis,730,Mendung Tipis,330,Terang,100,Mendung Tipis,140,Mendung,40,Terang,-190,Mendung Tipis,175,Mendung Tipis,130,Mendung,140,Mendung Tipis,330,Mendung Tipis
21/03/2023,13247,12647,03:00,40,Mendung,140,Mendung Tipis,730,Mendung Tipis,330,Terang,90,Mendung Tipis,130,Mendung,40,Terang,-190,Mendung Tipis,180,Mendung Tipis,130,Mendung,140,Mendung Tipis,330,Mendung Tipis
21/03/2023,13246,12648,04:00,40,Mendung,125,Mendung Tipis,720,Mendung Tipis,320,Terang,70,Mendung Tipis,130,Mendung,40,Terang,-190,Mendung Tipis,182,Mendung Tipis,130,Mendung,140,Mendung Tipis,330,Mendung Tipis
21/03/2023,13245,12649,05:00,40,Mendung,125,Mendung Tipis,715,Mendung Tipis,320,Terang,70,Mendung Tipis,130,Mendung,40,Terang,-190,Mendung Tipis,185,Mendung Tipis,130,Mendung,140,Mendung Tipis,330,Terang
21/03/2023,13244,12650,06:00,40,Mendung,115,Mendung Tipis,705,Mendung Tipis,360,Terang,60,Mendung Tipis,130,Mendung,40,Terang,-190,Mendung Tipis,198,Mendung Tipis,130,Mendung Tipis,140,Mendung Tipis,330,Terang
21/03/2023,13243,12651,07:00,30,Terang,115,Terang,705,Terang,360,Terang,60,Terang,90,Terang,60,Terang,-190,Mendung Tipis,199,Terang,100,Mendung Tipis,120,Terang,330,Terang
21/03/2023,13242,12652,08:00,30,Terang,115,Terang,705,Terang,350,Terang,50,Terang,90,Terang,90,Terang,-190,Terang,220,Terang,100,Terang,120,Terang,330,Terang
21/03/2023,13241,12653,09:00,30,Terang,115,Terang,705,Terang,350,Terang,50,Terang,90,Terang,90,Terang,-190,Terang,222,Terang,100,Terang,120,Terang,330,Terang
21/03/2023,13240,12654,10:00,30,Terang,115,Terang,705,Terang,360,Terang,50,Terang,85,Terang,90,Terang,-190,Terang,224,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13239,12655,11:00,30,Terang,115,Terang,705,Terang,360,Terang,50,Terang,85,Terang,85,Terang,-190,Terang,220,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13238,12656,12:00,30,Terang,110,Terang,705,Terang,350,Terang,50,Terang,85,Terang,75,Terang,-185,Terang,215,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13237,12657,13:00,30,Terang,110,Mendung Tipis,690,Terang,340,Terang,50,Mendung Tipis,80,Terang,75,Terang,-185,Mendung Tipis,205,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13236,12658,14:00,30,Terang,110,Mendung Tipis,680,Terang,340,Terang,50,Terang,80,Terang,70,Terang,-185,Terang,200,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13235,12659,15:00,30,Terang,105,Mendung Tipis,680,Terang,330,Terang,50,Terang,80,Terang,70,Terang,-185,Terang,185,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13234,12660,16:00,30,Terang,105,Mendung Tipis,675,Terang,330,Terang,50,Terang,80,Terang,65,Terang,-185,Terang,170,Terang,100,Terang,110,Terang,330,Terang
21/03/2023,13233,12661,17:00,20,Terang,105,Terang,670,Terang,320,Terang,50,Terang,80,Mendung Tipis,65,Terang,-185,Terang,170,Terang,90,Terang,110,Terang,330,Terang
21/03/2023,13232,12662,18:00,20,Mendung Tipis,105,Terang,670,Terang,320,Terang,50,Terang,80,Mendung Tipis,60,Terang,-185,Terang,165,Terang,90,Terang,110,Terang,330,Terang
21/03/2023,13231,12663,19:00,20,Hujan,105,Terang,665,Terang,310,Terang,50,Terang,80,Mendung Tipis,60,Terang,-185,Terang,165,Terang,90,Terang,110,Terang,330,Terang
21/03/2023,13230,12664,20:00,30,Hujan,110,Mendung,665,Terang,320,Terang,40,Terang,80,Mendung Tipis,60,Terang,-190,Terang,180,Terang,90,Terang,100,Terang,330,Terang
21/03/2023,13229,12665,21:00,20,Hujan,105,Mendung Tipis,660,Terang,310,Terang,40,Terang,80,Mendung Tipis,55,Terang,-190,Terang,188,Terang,90,Terang,100,Mendung Tipis,330,Terang
21/03/2023,13228,12666,22:00,40,Hujan,105,Hujan,660,Terang,310,Terang,40,Terang,80,Hujan,55,Terang,-190,Terang,195,Terang,90,Terang,100,Mendung Tipis,330,Terang
21/03/2023,13227,12667,23:00,50,Gerimis,105,Mendung,660,Terang,310,Terang,40,Terang,95,Mendung,50,Terang,-190,Terang,200,Terang,90,Terang,100,Mendung Tipis,330,Terang
22/03/2023,13275,12668,00:00,50,Mendung,145,Mendung,655,Terang,300,Terang,40,Terang,95,Mendung,50,Terang,-190,Terang,198,Terang,90,Terang,100,Mendung Tipis,330,Terang
22/03/2023,13274,12669,01:00,40,Gerimis,150,Mendung,650,Mendung,300,Terang,40,Terang,95,Mendung Tipis,50,Mendung Tipis,-190,Terang,197,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13273,12670,02:00,40,Mendung,145,Mendung,650,Mendung Tipis,300,Terang,40,Mendung Tipis,90,Mendung Tipis,50,Mendung Tipis,-190,Terang,192,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13272,12671,03:00,40,Mendung,170,Gerimis,650,Mendung Tipis,300,Terang,40,Mendung Tipis,90,Mendung Tipis,45,Mendung Tipis,-190,Terang,175,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13271,12672,04:00,40,Mendung,155,Mendung,650,Terang,300,Terang,40,Mendung Tipis,90,Mendung Tipis,45,Mendung Tipis,-190,Terang,180,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13270,12673,05:00,40,Mendung,150,Mendung,645,Terang,300,Terang,40,Terang,90,Mendung Tipis,45,Mendung Tipis,-190,Terang,189,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13269,12674,06:00,40,Mendung,150,Mendung Tipis,645,Terang,290,Mendung Tipis,40,Mendung Tipis,90,Mendung Tipis,45,Terang,-190,Terang,193,Terang,90,Terang,100,Terang,330,Terang
22/03/2023,13268,12675,07:00,30,Mendung,135,Mendung Tipis,660,Terang,290,Mendung Tipis,40,Terang,85,Mendung Tipis,45,Terang,-190,Mendung Tipis,197,Mendung Tipis,80,Terang,100,Terang,330,Terang
22/03/2023,13267,12676,08:00,30,Mendung Tipis,130,Terang,690,Terang,300,Terang,40,Terang,85,Terang,45,Terang,-185,Terang,205,Terang,80,Terang,100,Terang,330,Terang
22/03/2023,13266,12677,09:00,30,Mendung Tipis,125,Terang,710,Terang,310,Terang,40,Terang,100,Terang,45,Terang,-185,Terang,211,Terang,80,Terang,100,Terang,330,Terang
22/03/2023,13265,12678,10:00,30,Mendung Tipis,120,Terang,720,Terang,340,Terang,40,Terang,110,Terang,45,Terang,-185,Terang,210,Terang,80,Terang,100,Terang,330,Terang
