learning_rate,n_estimators,max_depth,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
0.03,200,7,3.2065,10.35298454,2.87893297,0.00872919,0.94552661,15.00131803,2.53546648,0.00709634,0.27643184
0.03,200,8,5.6481,8.85485939,2.56975837,0.00757071,0.96015108,14.99311418,2.61933636,0.00722054,0.27722302
0.03,200,9,7.6187,7.66426846,2.30351674,0.00664409,0.97014654,15.02044756,2.63367972,0.0072403,0.27458528
0.03,500,1,2.8511,16.38513117,4.21723453,0.01534839,0.86355642,15.10381093,3.62431042,0.00876665,0.26651085
0.03,500,2,3.2642,15.92754412,3.99648033,0.0145894,0.87107092,15.10266248,3.78147185,0.00900403,0.26662239
0.03,500,3,7.7073,15.0195663,3.78716935,0.01354236,0.88535159,15.03383278,3.60397861,0.0087326,0.27329183
0.03,500,4,4.7888,13.51602688,3.48987948,0.01182479,0.90715653,17.19004879,4.10176766,0.00945783,0.04988794
0.03,500,5,5.9073,11.57510806,3.20512011,0.01000731,0.93190686,19.06972855,4.39441396,0.00989172,-0.16925608
0.03,500,6,6.7503,9.86111356,2.88824182,0.00843001,0.95057972,19.41594263,4.23453599,0.0096409,-0.21209755
0.03,500,7,11.0695,7.8850575,2.52379586,0.00683408,0.96840175,17.82431938,4.08168026,0.00942498,-0.02151918
0.03,500,8,10.4448,6.35788628,2.17324393,0.00558854,0.97945629,15.64238249,3.68107069,0.00881989,0.21326872
0.03,500,9,14.5533,5.06365228,1.85305746,0.0045145,0.9869689,15.42485426,3.48829654,0.0085476,0.23499768
0.03,1000,1,3.7736,16.26739488,4.08234554,0.01506865,0.86551022,15.10753065,3.61687751,0.00875579,0.26614952
0.03,1000,2,7.6849,15.60596173,3.90545025,0.01418328,0.8762246,15.77610068,4.44869913,0.01000584,0.19976056
0.03,1000,3,6.4592,14.00917362,3.63423587,0.01251387,0.90025795,18.37159858,4.91822559,0.01069053,-0.08521181
0.03,1000,4,10.3241,11.88301821,3.29286082,0.0103792,0.92823598,23.08927382,5.50756082,0.01155573,-0.71411976
0.03,1000,5,9.4822,9.53759186,2.93130382,0.0083066,0.95376927,24.55889663,5.59385333,0.01168618,-0.93927017
0.03,1000,6,16.736,7.50690125,2.54237464,0.00656278,0.97135989,24.05149897,5.51980796,0.01157763,-0.85996559
0.03,1000,7,14.9863,5.61281749,2.11039166,0.00501519,0.98398912,19.21010741,4.78863167,0.01049902,-0.18653404
0.03,1000,8,24.5864,4.17950848,1.69678535,0.00377134,0.99112223,16.18803202,4.22125521,0.00964321,0.1574247
0.03,1000,9,34.6361,3.05184473,1.31701774,0.00276906,0.99526655,15.75987791,3.98941634,0.00931297,0.20140551
0.03,2000,1,10.7578,16.19860598,4.04185719,0.01497144,0.86664523,15.14069532,3.78628083,0.00901269,0.26292403
0.03,2000,2,13.4207,15.12676368,3.83370224,0.01375262,0.88370921,19.51975334,5.34865432,0.01134933,-0.22509358
0.03,2000,3,11.1179,12.67483776,3.47468657,0.01110646,0.91835341,23.60267785,5.68291704,0.01182702,-0.79119625
0.03,2000,4,22.7389,9.84322719,3.04496461,0.0085837,0.95075884,32.28537851,7.1894705,0.01407694,-2.35144718
0.03,2000,5,22.7373,7.18099643,2.55467094,0.00636055,0.97379268,28.24434371,7.18253594,0.0140822,-1.56497768
0.03,2000,6,26.325,5.03252545,2.0394368,0.00458675,0.98712862,25.87083542,6.62461286,0.01325765,-1.1519963
0.03,2000,7,36.4122,3.43454381,1.52279959,0.00315894,0.99400497,20.24225872,5.44115436,0.01148287,-0.31746339
0.03,2000,8,54.139,2.24118525,1.05233522,0.00208408,0.99744725,16.48500243,4.69387572,0.01036634,0.12622695
0.03,2000,9,73.7436,1.3069791,0.65199531,0.00121445,0.99913186,15.9600913,4.35585937,0.00986886,0.18098594
0.03,3000,1,13.4485,16.16943076,4.03319507,0.01493081,0.86712517,15.14849108,3.80925718,0.00904838,0.26216481
0.03,3000,2,16.5618,14.74699912,3.79821437,0.01333055,0.88947499,22.0649462,5.75252661,0.01195038,-0.56540371
0.03,3000,3,18.7883,11.7418078,3.34536929,0.0101528,0.92993144,29.58958056,6.61331491,0.0132209,-1.81512856
0.03,3000,4,23.5517,8.48586061,2.82840758,0.0074234,0.96340304,36.42308164,8.07174333,0.01540478,-3.2655397
0.03,3000,5,30.3381,5.7637796,2.25234337,0.00519287,0.98311629,28.86604139,7.60926735,0.014728,-1.67913794
0.03,3000,6,37.6735,3.71078929,1.6498941,0.0034402,0.99300181,26.23334808,6.82476967,0.01356061,-1.21272813
0.03,3000,7,48.2278,2.25553402,1.09491136,0.00210654,0.99741446,20.39789606,5.68346209,0.0118497,-0.33780053
0.03,3000,8,68.2329,1.27516798,0.64791904,0.00120194,0.9991736,16.58214351,4.84615222,0.01059876,0.11589885
0.03,3000,9,97.1607,0.61625342,0.32525844,0.00058145,0.99980699,15.98420594,4.39208148,0.00992497,0.17850912
0.05,50,1,0.5208,21.87442594,10.33697537,0.02547159,0.75682071,15.99904113,6.58252107,0.01321651,0.17698353
0.05,50,2,0.4545,17.6821595,6.29788082,0.01898742,0.84110001,15.28888476,4.32805185,0.0098136,0.24842517
0.05,50,3,0.5293,16.96985719,5.61207862,0.0177175,0.8536443,15.11443202,3.94977233,0.00924291,0.2654789
0.05,50,4,0.6472,16.39771284,5.34152646,0.01679703,0.8633468,15.02835933,4.00163648,0.00932062,0.27382088
0.05,50,5,1.2354,15.62976187,5.14260082,0.01540588,0.87584678,15.03037335,3.99017651,0.00930427,0.27362623
0.05,50,6,1.069,14.48839588,4.92088837,0.01415565,0.89331733,14.97711639,3.87710735,0.00913109,0.27876462
0.05,50,7,1.3167,13.04236458,4.68312633,0.01310124,0.91354981,15.07437947,3.88175387,0.00913769,0.26936663
0.05,50,8,1.7259,11.71414646,4.49153093,0.01232778,0.93026119,15.01031354,3.79261019,0.0089983,0.2755638
0.05,50,9,2.0649,10.7465376,4.32770312,0.01172946,0.94130645,14.99507924,3.81942647,0.00903635,0.27703355
0.05,100,1,1.1659,17.81888288,6.28195405,0.01897181,0.83863319,15.23083709,4.23931164,0.00968261,0.25412138
0.05,100,2,1.014,16.50304214,4.42944725,0.01573283,0.8615856,15.13630495,3.58566875,0.00870358,0.26335143
0.05,100,3,1.0255,16.02675076,4.10282107,0.0149311,0.86945981,14.95731556,3.14707909,0.00803685,0.28067041
0.05,100,4,1.302,15.19206103,3.80947829,0.01368715,0.88270307,14.91978693,2.89610553,0.00765238,0.28427555
0.05,100,5,1.5037,14.02698251,3.55345918,0.01210012,0.9000042,14.90446247,2.78562695,0.00748267,0.28574507
0.05,100,6,2.2032,12.53006131,3.29194407,0.01048053,0.92020794,14.85010424,2.62876049,0.00724113,0.2909455
0.05,100,7,1.9789,10.87408188,2.99443294,0.00924496,0.93990498,15.02606515,2.62405215,0.00723505,0.27404258
0.05,100,8,2.4913,9.35720731,2.71156377,0.00805545,0.95550146,14.90405812,2.41097671,0.00690602,0.28578382
0.05,100,9,3.4512,8.08794869,2.45340243,0.00710267,0.96675472,14.93065689,2.63119104,0.00723944,0.28323227
0.05,200,1,0.9887,16.59001696,4.54220084,0.01601235,0.8601228,15.116311,3.67390128,0.00883713,0.26529626
0.05,200,2,1.3419,16.10000604,4.11698399,0.01494831,0.86826374,15.05954321,3.5113679,0.00859359,0.27080411
0.05,200,3,1.4658,15.48099768,3.90643857,0.01413371,0.87819892,14.97999327,3.35027803,0.00834739,0.27848751
0.05,200,4,1.7346,14.2984099,3.65051149,0.0125596,0.89609684,15.2384175,3.60166607,0.00872167,0.25337874
0.05,200,5,2.0644,12.74867991,3.36336014,0.01088423,0.91739931,17.15776669,3.79721755,0.00900092,0.05345312
0.05,200,6,4.9323,11.08200703,3.08644674,0.00931024,0.93758484,18.10532583,4.30156587,0.0097508,-0.05398227
0.05,200,7,3.0305,9.24299005,2.73837368,0.00795549,0.95658116,15.61330168,3.94598508,0.0092139,0.21619123
0.05,200,8,4.4549,7.78961358,2.42913208,0.00672133,0.96916208,15.34162273,2.9778725,0.00776888,0.24323121
0.05,200,9,5.7521,6.40824545,2.13699992,0.00562759,0.97912956,15.28072079,3.47053825,0.00851991,0.24922761
0.05,500,1,2.1557,16.30738538,4.1861044,0.01525104,0.86484817,15.08318385,3.56575036,0.00867571,0.26851291
0.05,500,2,2.6701,15.71977982,3.96599763,0.01436555,0.87441257,15.23528859,4.15091304,0.00956366,0.25368532
0.05,500,3,3.1955,14.33656065,3.70177726,0.01282234,0.89554164,16.16570955,4.12246021,0.00950128,0.15974683
0.05,500,4,3.6578,12.4162769,3.40637016,0.01077588,0.92165053,20.79717205,5.16410438,0.01105385,-0.39068632
0.05,500,5,6.5776,10.1709732,3.04542469,0.00886622,0.94742512,25.19453323,5.39349763,0.01138309,-1.04095415
0.05,500,6,6.474,8.17148011,2.70055162,0.00705489,0.96606446,29.09046725,6.89298882,0.01364451,-1.72095907
0.05,500,7,9.0219,6.13919709,2.26391525,0.00541278,0.98084525,17.31011349,5.14639627,0.01102175,0.03656938
0.05,500,8,11.8449,4.77395061,1.89264046,0.00428787,0.98841732,16.30690843,4.00711544,0.00933977,0.1450044
0.05,500,9,17.5469,3.61133244,1.52146294,0.00330652,0.99337191,15.96144452,4.54796623,0.01016921,0.18084705
0.05,1000,1,6.084,16.23105647,4.11411195,0.01509688,0.8661104,15.11269788,3.69563966,0.00887318,0.26564744
0.05,1000,2,6.7681,15.29290301,3.85770458,0.01392986,0.88114071,16.19233878,4.70804775,0.01039866,0.15697631
0.05,1000,3,9.785,13.06947472,3.53842795,0.01147357,0.91319005,21.38617194,5.40704346,0.01142233,-0.47057346
0.05,1000,4,8.6481,10.41430542,3.1495255,0.00906604,0.94487941,27.40749035,6.26296528,0.01269438,-1.41523367
0.05,1000,5,12.6025,7.95878777,2.70898174,0.00692332,0.96780806,27.88966707,6.16867065,0.01255605,-1.50096304
0.05,1000,6,16.1051,5.73745013,2.22707342,0.0050879,0.98327019,31.18740814,7.68872111,0.01485429,-2.1273694
0.05,1000,7,16.7835,3.92657701,1.70742186,0.00363083,0.99216423,17.85268914,5.47887477,0.0115292,-0.02477353
0.05,1000,8,27.3321,2.6951655,1.24609618,0.00249371,0.99630832,16.590261,4.52358838,0.01011998,0.11503305
0.05,1000,9,32.6044,1.75950116,0.85284163,0.0016441,0.99842662,16.20348358,5.01221167,0.01087865,0.15581545
0.05,2000,1,9.9474,16.17554786,4.10198434,0.01506556,0.86702461,15.13778855,3.84948734,0.00910869,0.26320701
0.05,2000,2,16.7782,14.62824514,3.8082882,0.01325634,0.89124788,23.22776837,6.1547048,0.01255567,-0.73474477
0.05,2000,3,15.9736,11.46462342,3.343635,0.00993977,0.93320056,31.21122304,7.10696734,0.01397183,-2.13214738
0.05,2000,4,18.9745,8.24003608,2.82265372,0.00728294,0.96549266,33.53396391,10.27854826,0.01874944,-2.61568343
0.05,2000,5,17.3213,5.5754894,2.22980525,0.00488845,0.98420138,30.11581321,7.15536793,0.01405493,-1.91614963
0.05,2000,6,24.2558,3.44098758,1.58684501,0.00321972,0.99398245,32.08679818,8.51879763,0.0161102,-2.31034593
0.05,2000,7,32.5556,2.02275929,1.01515423,0.0019153,0.99792058,18.10063957,5.76173889,0.0119643,-0.05343673
0.05,2000,8,44.1477,1.06466289,0.55899856,0.00101698,0.99942393,16.75907997,4.9036854,0.01070529,0.09693095
0.05,2000,9,67.362,0.50914857,0.27657582,0.00048896,0.99986825,16.28628222,5.17857258,0.01113221,0.14716596
0.05,3000,1,17.3497,16.14416554,4.09220712,0.01501177,0.86754009,15.14661647,3.85738463,0.00912165,0.26234741
0.05,3000,2,19.3317,14.19541439,3.77340138,0.01275646,0.89758834,30.86945375,7.42645607,0.01445391,-2.06392763
0.05,3000,3,27.7547,10.42471103,3.19618424,0.00909851,0.9447692,35.3547607,7.96241721,0.01526069,-3.01898531
0.05,3000,4,26.9516,6.89962455,2.56114845,0.00615917,0.97580619,34.54483589,10.67892854,0.01935106,-2.83695656
0.05,3000,5,34.8416,4.24995726,1.85500226,0.00384554,0.99082043,30.2365794,7.4460767,0.01449254,-1.93958439
0.05,3000,6,36.2722,2.33119757,1.1642046,0.00220179,0.99723808,31.95379639,8.75264482,0.01646555,-2.28295962
0.05,3000,7,51.2597,1.16697106,0.62299123,0.00112397,0.99930789,18.25344344,5.99809033,0.01232445,-0.07129783
0.05,3000,8,75.3365,0.49014433,0.27188352,0.00047863,0.9998779,16.79166807,4.95475957,0.01078501,0.09341549
0.05,3000,9,104.3587,0.17847421,0.10271799,0.00017713,0.99998381,16.29731254,5.21865633,0.01119222,0.14601036
0.1,50,1,0.5364,17.79296543,6.2443606,0.0189305,0.83910227,15.42124945,4.74965335,0.0104582,0.2353552
0.1,50,2,0.6393,16.48463353,4.40621764,0.01569121,0.86189422,15.07504485,3.57440534,0.00868781,0.26930213
0.1,50,3,0.8143,16.11536974,4.11929862,0.01507811,0.86801219,14.95328521,3.31470542,0.00829159,0.28105801
0.1,50,4,1.0582,15.17732613,3.85191214,0.01393199,0.88293049,14.85064382,2.97132515,0.00776965,0.29089397
0.1,50,5,0.8138,13.90976897,3.60063634,0.01210451,0.9016684,15.0467752,2.65581306,0.00728414,0.27204006
0.1,50,6,1.2703,12.39083471,3.32631459,0.01052336,0.9219713,14.87413247,2.44456779,0.00696215,0.28864907
0.1,50,7,1.294,10.68276259,3.00335205,0.00930796,0.94200101,15.07536373,2.57125834,0.00714579,0.26927122
0.1,50,8,1.7009,9.54911552,2.77015445,0.00829302,0.95365749,15.25528531,3.17279227,0.00805678,0.25172492
0.1,50,9,2.3935,8.16775976,2.49948291,0.0072447,0.96609536,15.52013697,2.77364556,0.00744883,0.22551731
0.1,100,1,0.6403,16.6213239,4.51951973,0.01593341,0.85959438,15.22706835,3.73935783,0.00893612,0.25449045
0.1,100,2,0.7133,16.11353979,4.1320058,0.01497017,0.86804217,15.01817058,3.41638716,0.0084508,0.2748052
0.1,100,3,0.8675,15.48654863,3.91705411,0.01408732,0.87811155,15.13906641,3.45341611,0.00849977,0.26308261
0.1,100,4,1.1216,14.20866658,3.67690734,0.01263125,0.89739704,16.04701267,3.63713347,0.00876885,0.17204067
0.1,100,5,1.3485,12.59999372,3.41511388,0.0107272,0.91931479,15.66739922,3.09744481,0.00794902,0.21075029
0.1,100,6,1.2329,10.87039971,3.13150964,0.00928696,0.93994568,17.54420989,3.75779714,0.00892952,0.01033493
0.1,100,7,1.7384,9.00853008,2.76650405,0.00783968,0.95875597,17.72982237,6.25923447,0.01277814,-0.01071656
0.1,100,8,1.9638,7.94439571,2.49101794,0.00695023,0.96792438,16.03229524,3.68217543,0.00883005,0.17355869
0.1,100,9,2.492,6.32982102,2.18055811,0.00566368,0.97963726,15.95277774,3.25917917,0.00818914,0.18173638
0.1,200,1,0.8013,16.38378154,4.2565681,0.01540414,0.8635789,15.17573023,3.73615714,0.008936,0.25950896
0.1,200,2,0.9541,15.78118404,4.0128236,0.01450693,0.87342952,15.54478214,4.07924572,0.00944929,0.22305568
0.1,200,3,4.0452,14.55717943,3.79341041,0.01321947,0.89230198,16.49437803,4.185195,0.00960245,0.12523278
0.1,200,4,1.8625,12.90349353,3.50764878,0.0113696,0.915381,22.97582334,4.94167154,0.01072679,-0.6973163
0.1,200,5,2.9665,10.96916608,3.21260833,0.00942913,0.93884943,28.17480069,6.29832303,0.01277069,-1.55236229
0.1,200,6,2.5302,9.16299511,2.88459885,0.00794182,0.95732946,23.06661943,5.41417563,0.01143353,-0.71075775
0.1,200,7,3.6255,7.09477677,2.47925942,0.00633922,0.97441822,19.33730638,7.15219338,0.01413396,-0.20229923
0.1,200,8,4.0312,5.70319214,2.15514922,0.00514839,0.98346938,16.94687479,4.48396707,0.01005687,0.07657877
0.1,200,9,5.075,4.29934701,1.75603712,0.00387832,0.99060583,17.42471205,4.11770801,0.00948628,0.02377071
0.1,500,1,1.7661,16.27073269,4.15105577,0.01519203,0.86545503,15.20531985,3.88911738,0.00916657,0.25661852
0.1,500,2,2.3645,15.22503943,3.87951806,0.01388485,0.88219327,21.89029965,5.57732475,0.01168415,-0.54072109
0.1,500,3,2.8784,13.11372982,3.58771418,0.01162874,0.91260115,21.65023765,5.28702182,0.01123635,-0.50711346
0.1,500,4,6.4769,10.30643477,3.1887019,0.00898525,0.94601536,31.23323232,6.74127388,0.0134281,-2.13656634
0.1,500,5,5.7055,7.93108533,2.7846179,0.00700066,0.96803178,37.00395248,8.13621057,0.01553725,-3.40267719
0.1,500,6,5.4596,5.83409417,2.31458524,0.00531194,0.98270183,26.94060399,7.11369943,0.01401771,-1.33364758
0.1,500,7,6.3795,4.09012373,1.79350532,0.00376791,0.9914979,20.37851572,7.71473742,0.01498711,-0.33525961
0.1,500,8,8.4968,2.86630149,1.34903145,0.00266716,0.99582461,17.92562257,5.44226532,0.0115099,-0.03316363
0.1,500,9,16.7282,1.88276707,0.92236726,0.00174809,0.99819845,18.02508723,4.90077561,0.01068055,-0.04466096
0.1,1000,1,4.1627,16.20725977,4.14190959,0.01512614,0.86650271,15.22619053,4.05815978,0.00942489,0.25457641
0.1,1000,2,5.7257,14.63419034,3.81479891,0.01331043,0.89115947,27.08858792,6.29059046,0.01274836,-1.3593553
0.1,1000,3,5.3565,11.57065584,3.3919932,0.01012848,0.93195923,29.43985958,6.50918318,0.01305039,-1.78671197
0.1,1000,4,6.4009,8.09240732,2.84499752,0.00721993,0.96671805,36.15881078,8.2679593,0.01573318,-3.20386626
0.1,1000,5,11.5058,5.54848994,2.25956136,0.0050941,0.98435402,38.15817784,8.75507679,0.01647665,-3.68161687
0.1,1000,6,9.9868,3.62407832,1.69736256,0.00338935,0.99332504,27.69110324,7.71136932,0.01492418,-1.465478
0.1,1000,7,17.1997,2.07468437,1.06383865,0.00201886,0.99781245,20.72627242,8.37025039,0.01597486,-0.38122051
0.1,1000,8,19.5424,1.18153758,0.63636825,0.00114695,0.99929051,18.18675826,5.84703416,0.0121251,-0.06348459
0.1,1000,9,30.2515,0.57348925,0.31838518,0.00056194,0.99983285,18.11076671,5.09706597,0.0109784,-0.05461583
0.1,2000,1,8.384,16.1472793,4.13544547,0.01512284,0.86748899,15.21123315,3.94346072,0.00925381,0.25604021
0.1,2000,2,13.7054,13.84877934,3.75547722,0.01247919,0.90252881,34.56371129,7.20676021,0.01411243,-2.84115075
0.1,2000,3,13.9322,9.76898451,3.1810422,0.00857814,0.95149884,34.77744133,7.80166916,0.01500162,-2.88880232
0.1,2000,4,15.9527,6.01385738,2.43177743,0.00530474,0.98161941,39.71892358,9.56099913,0.01769198,-4.07242407
0.1,2000,5,19.101,3.43842672,1.64146209,0.00322383,0.99399141,39.05762106,9.56419629,0.0177187,-3.90492295
0.1,2000,6,26.2748,1.78697818,0.95906641,0.00174899,0.9983771,28.28439157,8.24090767,0.01573851,-1.57225664
0.1,2000,7,34.8534,0.79499882,0.44729614,0.00078486,0.99967879,20.95310697,8.65332711,0.01641047,-0.41161893
0.1,2000,8,47.67,0.29536279,0.17363403,0.00029889,0.99995566,18.33033328,6.13738669,0.01256962,-0.08034219
0.1,2000,9,69.6199,0.08276628,0.05109673,8.589e-05,0.99999652,18.11426226,5.14959027,0.01105928,-0.05502297
0.1,3000,1,16.5643,16.1118995,4.14284583,0.01509787,0.86806903,15.22907532,3.93872197,0.00924872,0.25429392
0.1,3000,2,24.5855,13.37829064,3.71024814,0.01193787,0.90903915,36.79080053,8.21512162,0.01563928,-3.35210224
0.1,3000,3,21.1178,8.74977869,3.02639786,0.00784212,0.96109124,38.05671505,9.3363034,0.01732363,-3.65675309
0.1,3000,4,26.4469,4.90756059,2.11655382,0.00435867,0.98775991,40.30755908,9.80793131,0.01806651,-4.22388506
0.1,3000,5,38.8198,2.44795671,1.24034457,0.00230921,0.99695449,39.33010145,9.89986444,0.01822994,-3.97359878
0.1,3000,6,44.6575,1.05730336,0.58943142,0.00104572,0.99943186,28.21964712,8.33310037,0.01588083,-1.56049405
0.1,3000,7,64.2558,0.36191094,0.21285407,0.00036608,0.99993343,20.95021485,8.65377016,0.01641278,-0.41122927
0.1,3000,8,89.4157,0.0957348,0.05886519,9.878e-05,0.99999534,18.34189404,6.14801841,0.01258774,-0.08170534
0.1,3000,9,114.0011,0.0177547,0.01100847,1.809e-05,0.99999984,18.11679248,5.15453965,0.01106725,-0.05531773
0.2,50,1,0.4429,16.79453662,5.03360653,0.01677371,0.85665277,15.21596421,3.90772099,0.00919559,0.25557736
0.2,50,2,0.466,16.24629241,4.37524056,0.0154487,0.86585892,15.141717,3.68380986,0.00885207,0.26282455
0.2,50,3,0.6861,15.56751645,3.96005485,0.01427779,0.87683369,15.04322846,3.41137811,0.00843751,0.2723832
0.2,50,4,0.6647,14.47499765,3.69324083,0.01249821,0.89351455,14.94588276,2.81279357,0.00752909,0.28176964
0.2,50,5,0.7188,13.0114939,3.50328929,0.01126958,0.91395858,19.55341671,4.47992087,0.01003021,-0.22932277
0.2,50,6,0.8693,11.22282519,3.22469319,0.00950794,0.93598855,17.73491244,3.86811812,0.00910522,-0.01129698
0.2,50,7,0.972,9.30342428,2.89471875,0.00800459,0.95601152,18.43794024,4.51941403,0.01010662,-0.09306357
0.2,50,8,1.5315,8.24815791,2.60602703,0.00713991,0.9654246,17.17385652,3.645903,0.00877276,0.05167702
0.2,50,9,1.556,7.1954373,2.32492467,0.00618911,0.97368716,18.55765042,4.27179158,0.00972276,-0.1073033
0.2,100,1,0.6518,16.53640794,4.70170904,0.01603073,0.86102534,15.15389353,3.72723399,0.00892381,0.26163844
0.2,100,2,0.7993,15.89028882,4.15175234,0.01468922,0.87167335,15.09901776,3.42259083,0.00845563,0.26697632
0.2,100,3,3.7171,14.55329817,3.83111179,0.01313137,0.8923594,19.07263542,5.17111001,0.01109365,-0.16961257
0.2,100,4,1.2218,13.01542719,3.55597884,0.01132446,0.91390655,18.72982614,4.02314927,0.00932362,-0.12794547
0.2,100,5,1.1707,11.31363005,3.32382499,0.00983415,0.93494852,22.05638279,5.15578007,0.01105303,-0.56418888
0.2,100,6,1.6745,9.27740316,2.98425385,0.00823557,0.95625725,22.8737645,5.32236549,0.01130369,-0.68227079
0.2,100,7,1.7319,7.25488593,2.58564946,0.00626853,0.97325058,18.20594138,4.82113603,0.01057288,-0.06572927
0.2,100,8,2.3376,5.97896888,2.29695589,0.00541286,0.98183205,18.71952297,4.74278474,0.01043982,-0.12670486
0.2,100,9,2.9687,4.75869261,1.89333673,0.00431469,0.98849124,19.86318685,5.09315122,0.01097111,-0.26858178
0.2,200,1,1.063,16.41572722,4.55941413,0.0158437,0.86304638,15.18079228,3.84359492,0.00909874,0.25901488
0.2,200,2,2.2977,15.50560233,4.08309366,0.01434784,0.87781144,15.17616067,4.50854909,0.01010692,0.25946695
0.2,200,3,1.5295,13.56001044,3.7100423,0.01189905,0.90655129,21.33411646,5.50227571,0.01158319,-0.46342321
0.2,200,4,1.7519,11.09444624,3.37907289,0.00977156,0.93744464,23.64631833,4.96486734,0.01073331,-0.79782609
0.2,200,5,2.1671,8.79835945,3.00791343,0.00784047,0.96065798,37.84445922,7.94073261,0.01522266,-3.60495321
0.2,200,6,2.6261,6.84758858,2.57667128,0.00606167,0.97616975,23.14539954,5.55445864,0.01166384,-0.7224633
0.2,200,7,3.202,5.00757156,2.10208498,0.00457327,0.98725595,20.96482169,5.77178412,0.01201239,-0.41319782
0.2,200,8,7.1442,3.73048612,1.6868108,0.00350441,0.99292732,20.26716656,5.83533616,0.01210324,-0.32070763
0.2,200,9,5.4393,2.66437137,1.27977152,0.00254219,0.9963922,20.90803117,5.82269062,0.01210124,-0.40555192
0.2,500,1,2.4308,16.28844289,4.39823704,0.01557846,0.86516197,15.19476012,3.9722063,0.00929145,0.25765069
0.2,500,2,2.8457,14.73387988,3.97614768,0.01345576,0.88967155,17.21786458,5.3097498,0.01130406,0.04681063
0.2,500,3,3.6869,11.53575047,3.47423209,0.01009125,0.93236913,29.36901921,6.51749948,0.01306594,-1.77331692
0.2,500,4,4.089,8.35576143,2.99503867,0.00748486,0.96451659,34.34724717,7.87568236,0.01512429,-2.79318902
0.2,500,5,4.9261,5.61237864,2.40469632,0.0051996,0.98399163,39.47415212,9.17458879,0.01709874,-4.01009816
0.2,500,6,8.9037,3.73131953,1.78388145,0.00353973,0.99292416,24.21158794,6.28463093,0.012778,-0.8848082
0.2,500,7,7.7448,2.25275287,1.18373479,0.00218609,0.99742083,21.24980006,6.5066431,0.01312721,-0.45187862
0.2,500,8,12.4866,1.32797242,0.72421128,0.00130084,0.99910375,20.78427312,6.33823209,0.01287437,-0.38896178
0.2,500,9,18.6127,0.6414161,0.36720643,0.00064693,0.99979091,21.28419237,6.23750682,0.01274429,-0.45658209
0.2,1000,1,4.6383,16.21874087,4.36777053,0.01544678,0.86631351,15.21748061,3.99275136,0.00932572,0.25542898
0.2,1000,2,6.1085,13.92986123,3.85789692,0.0125504,0.90138412,22.36516932,6.19038627,0.01261387,-0.60829235
0.2,1000,3,7.9416,9.81322262,3.27914273,0.00871958,0.95105858,36.36545795,8.16981785,0.01554593,-3.25205366
0.2,1000,4,11.094,6.21388574,2.57890893,0.00579812,0.98037635,40.59958236,15.34587901,0.02648729,-4.29985205
0.2,1000,5,11.9158,3.53398119,1.74645552,0.00337197,0.99365281,39.85332819,9.85806802,0.01811252,-4.10681124
0.2,1000,6,11.9017,1.89791527,1.05246233,0.00191475,0.99816934,24.84373451,7.52013863,0.01466579,-0.98451494
0.2,1000,7,21.5741,0.88352177,0.51489593,0.00090164,0.99960328,21.42933051,6.9132885,0.01376291,-0.47651485
0.2,1000,8,26.4198,0.34411232,0.20707056,0.00035374,0.99993982,20.84983149,6.41044699,0.01298304,-0.39773781
0.2,1000,9,37.732,0.1007375,0.06329696,0.00010518,0.99999484,21.3263402,6.30138324,0.01284119,-0.46235657
0.2,2000,1,9.9342,16.15101414,4.34336446,0.01542576,0.86742768,15.22667155,3.88126416,0.00916065,0.25452931
0.2,2000,2,12.7784,13.05425532,3.78316075,0.01170942,0.91339211,33.80360349,7.78247849,0.01498074,-2.67406311
0.2,2000,3,17.2406,8.15743585,3.04034985,0.00754311,0.96618101,47.5910087,15.37213328,0.02640144,-6.28233132
0.2,2000,4,17.7873,4.32707255,2.02777647,0.00400489,0.99048428,42.25289228,16.05160666,0.02757959,-4.74028558
0.2,2000,5,21.954,1.94051312,1.07589595,0.00191714,0.99808624,39.90609588,11.20307581,0.0201693,-4.12034351
0.2,2000,6,28.5596,0.7608932,0.44899216,0.00077567,0.99970576,25.09285378,8.13934825,0.01562787,-1.02451373
0.2,2000,7,40.7254,0.22277769,0.13732834,0.00022957,0.99997478,21.44321163,7.01845245,0.0139237,-0.47842834
0.2,2000,8,56.8912,0.04689123,0.02961344,4.941e-05,0.99999888,20.83980991,6.40892297,0.01298111,-0.39639447
0.2,2000,9,83.5119,0.00614709,0.00379872,6.25e-06,0.99999998,21.32364372,6.29871696,0.01283719,-0.46198679
0.2,3000,1,14.8836,16.11251305,4.33068808,0.01539411,0.86805898,15.25091997,3.9931699,0.00933101,0.2521531
0.2,3000,2,19.0498,12.5328598,3.74768046,0.01117677,0.9201723,42.00417243,9.84301884,0.01808062,-4.67290459
0.2,3000,3,26.534,7.24049751,2.85712873,0.00686714,0.97335657,47.98926793,16.40655233,0.0280081,-6.40472381
0.2,3000,4,22.5167,3.40240909,1.65460862,0.00316068,0.99411663,42.81954168,16.3443615,0.02802865,-4.8952828
0.2,3000,5,32.3043,1.25880395,0.71995772,0.00125601,0.99919468,40.06959393,11.48573965,0.02060902,-4.16238627
0.2,3000,6,43.1711,0.37639158,0.22873558,0.00039002,0.999928,25.05867723,8.20844725,0.01574033,-1.01900269
